File	@xml:id	type	orth
xdge1	ἀβροκηλον	adj	ἀβροκηλον
xdge1	ἁβροκίτων	xr	ἁβροκίτων
xdge1	Ἀβροκόμας	NP	Ἀβροκόμας
xdge1	ἁβροκόμης	adj	ἁβροκόμης
xdge1	ἁβρόκομος	adj	ἁβρόκομος
xdge1	ἀβρομία	·	ἀβρομία·
xdge1	ἀβρόμιος	adj	ἀβρόμιος
xdge1	ἁβρομίτρας	adj	ἁβρομίτρας
xdge1	ἄβρομον	subst	ἄβρομον
xdge1	ἄβρομος1	adj	1 ἄβρομος
xdge1	ἄβρομος2	adj	2 ἄβρομος
xdge1	ἄβρομος3	xr	3 ἄβρομος
xdge1	ἁβρόνοος	adj	ἁβρόνοος
xdge1	ἀβρόντητος	adj	ἀβρόντητος
xdge1	ἀβροντιστί	adv	ἀβροντιστί
xdge1	ἁβρόπαις	adj	ἁβρόπαις
xdge1	ἁβροπάρθενος	adj	ἁβροπάρθενος
xdge1	ἁβροπέδῑλος	adj	ἁβροπέδῑλος
xdge1	ἁβροπενθής	adj	ἁβροπενθής
xdge1	ἁβρόπεπλος	adj	ἁβρόπεπλος
xdge1	ἁβροπέτηλος	adj	ἁβροπέτηλος
xdge1	ἁβρόπηνος	adj	ἁβρόπηνος
xdge1	ἁβρόπλουτος	adj	ἁβρόπλουτος
xdge1	ἁβροπνόος	adj	ἁβ[ροπν]όος
xdge1	ἁβρόπους	adj	ἁβρόπους
xdge1	ἁβρός	adj	ἁβρός
xdge1	ἄβρος	adj	ἄβρος
xdge1	ἁβροσία	subst	ἁβροσία
xdge1	ἁβροσιτία	subst	ἁβροσιτία
xdge1	ἁβροσταγής	adj	ἁβροσταγής
xdge1	Ἀβρόστολα	NP	Ἀβρόστολα
xdge1	ἁβροσύνη	subst	ἁβροσύνη
xdge1	ἄβροστος	xr	ἄβροστος
xdge1	ἁβρόσφῠρος	adj	ἁβρόσφῠρος
xdge1	ἁβροτάζω	v	ἁβροτάζω
xdge1	ἀβρόταξις	subst	ἀβρόταξις
xdge1	Ἁβροτέλεια	NP	Ἁβροτέλεια
xdge1	Ἁβροτέλης	NP	Ἁβροτέλης
xdge1	ἀβροτήμων	adj	ἀβροτήμων
xdge1	ἁβρότης	subst	ἁβρότης
xdge1	ἀβροτῆσαι	·	ἀβροτῆσαι·
xdge1	Ἀβροτία	NP	Ἀβροτία
xdge1	ἁβρότῑμος	adj	ἁβρότῑμος
xdge1	ἀβροτίνη	subst	ἀβροτίνη
xdge1	Ἀβροτονεύς	NP	Ἀβροτονεύς
xdge1	ἀβροτόνινος	adj	ἀβροτόνινος
xdge1	ἀβροτονίτης	adj	ἀβροτονίτης
xdge1	ἀβρότονον	subst	ἀβρότονον
xdge1	Ἀβρότονον	NP	Ἀβρότονον
xdge1	Ἁβρότονον	NP	Ἁβρότονον
xdge1	ἀβρότονος	subst	ἀβρότονος
xdge1	ἄβροτος1	adj	1 ἄβροτος
xdge1	ἄβροτος2	adj	2 ἄβροτος
xdge1	ἀβρότων	subst	ἀβρότων
xdge1	Ἀβρούπολις	NP	Ἀβρούπολις
xdge1	ἀβροῦτες	·	ἀβροῦτες·
xdge1	ἁβροχαίτης	adj	ἁβροχαίτης
xdge1	ἀβροχέω	v	ἀβροχέω
xdge1	ἀβροχία	subst	ἀβροχία
xdge1	ἀβροχίζω	v	ἀβροχίζω
xdge1	ἀβροχικός	adj	ἀβροχικός
xdge1	ἀβρόχιστος	adj	ἀβρόχιστος
xdge1	ἁβροχίτων	adj	ἁβροχίτων
xdge1	ἄβροχος	adj	ἄβροχος
xdge1	ἄβρυκτον	·	ἄβρυκτον·
xdge1	ἅβρυνα	subst	ἅβρυνα
xdge1	ἁβρυντής	adj	ἁβρυντής
xdge1	ἁβρύνω	v	ἁβρύνω
xdge1	Ἄβρυστον	NP	Ἄβρυστον
xdge1	ἄβρυστος		†ἄβρυστος
xdge1	Ἁβρώ	NP	Ἁβρώ
xdge1	ἅβρωμα	·	ἅβρωμα·
xdge1	ἄβρωμος	adj	ἄβρωμος
xdge1	Ἅβρων	NP	Ἅβρων
xdge1	Ἀβρώνιχος	NP	Ἀβρώνιχος
xdge1	ἀβρώς	adj	ἀβρώς
xdge1	ἀβρωσία	subst	ἀβρωσία
xdge1	ἄβρωτος	adj	ἄβρωτος
xdge1	ἀβστινατεύω	v	ἀβστινατεύω
xdge1	ἀβστινατίων	subst	ἀβστινατίων
xdge1	Ἀβυδηνός-ή-όν	NP	Ἀβυδηνός
xdge1	Ἀβυδηνός-οῦ-ὁ	NP	Ἀβυδηνός
xdge1	Ἀβῡδόθεν	NP	Ἀβῡδόθεν
xdge1	Ἀβῡδόθι	NP	Ἀβῡδόθι
xdge1	Ἀβῡδοκόμης	NP	Ἀβῡδοκόμης
xdge1	ἀβυδόν	·	ἀβυδόν·
xdge1	Ἄβυδον	NP	Ἄβυδον
xdge1	Ἄβῡδος	NP	Ἄβῡδος
xdge1	Ἀβυδών	NP	Ἀβυδών
xdge1	ἀβύθητος	adj	ἀβύθητος
xdge1	ἄβυθος	adj	ἄβυθος
xdge1	ἄβυκτον	xr	ἄβυκτον
xdge1	Ἄβυλλοι	NP	Ἄβυλλοι
xdge1	ἀβύρβηλος	adj	ἀβύρβηλος
xdge1	ἀβύρβητον	·	ἀβύρβητον·
xdge1	Ἄβυρος	NP	Ἄβυρος
xdge1	ἀβύρσευτος	adj	ἀβύρσευτος
xdge1	ἄβυρσος	adj	ἄβυρσος
xdge1	ἀβυρτάκη	subst	ἀβυρτάκη
xdge1	ἀβυρτᾰκοποιός	subst	ἀβυρτᾰκοποιός
xdge1	ἀβυρτακώδης	adj	ἀβυρτακώδης
xdge1	ἀβύσσαιος	adj	ἀβύσσαιος
xdge1	ἀβυσσικός	adj	ἀβυσσικός
xdge1	ἀβυσσόθεν	adv	ἀβυσσόθεν
xdge1	ἄβυσσος	adj	ἄβυσσος
xdge1	Ἀβυσταῖοι	NP	Ἀβυσταῖοι
xdge1	ἀβῶ	v	ἀβῶ·
xdge1	ἀβώ	xr	ἀβώ
xdge1	Ἀβώβας	NP	Ἀβώβας
xdge1	ἀβωλόκοπος	adj	ἀβωλόκοπος
xdge1	ἄβωλος	adj	ἄβωλος
xdge1	Ἀβωνοτειχίτης	NP	Ἀβωνοτειχίτης
xdge1	Ἀβώνου_τεῖχος	NP	Ἀβώνου τεῖχος
xdge1	ἀβώρ	xr	ἀβώρ
xdge1	Ἄβωρα	xr	Ἄβωρα
xdge1	Ἀβώρας	xr	Ἀβώρας
xdge1	ἀβώς	adj	ἀβώς
xdge1	ἀγ-	afix	ἀγ-
xdge1	ἀγᾰ-	afix	ἀγᾰ-
xdge1	ἄγᾱ	xr	ἄγᾱ
xdge1	ἀγάασθαι	xr	ἀγάασθαι
xdge1	ἀγάασθε	xr	ἀγάασθε
xdge1	Ἄγαβα	NP	Ἄγαβα
xdge1	Ἀγαβάτανα	xr	Ἀγαβάτανα
xdge1	Ἀγαβάτᾱς	NP	Ἀγαβάτᾱς
xdge1	ἀγαγᾶς	subst	ἀγαγᾶς
xdge1	Ἀγαγγῖναι_Αἰθίοπες	NP	Ἀγαγγῖναι Αἰθίοπες
xdge1	ἄγαγον	xr	ἄγαγον
xdge1	Ἀγαγύλιος	NP	Ἀγαγύλιος
xdge1	ἀγαγύρτην	·	ἀγαγύρτην·
xdge1	ἀγαδύσποτμος	adj	ἀγαδύσποτμος
xdge1	ἀγάζηλοι	·	ἀγάζηλοι·
xdge1	ἀγάζω	v	ἀγάζω
xdge1	Ἀγαήτης	NP	Ἀγαήτης
xdge1	ἀγαθάγγελος	adj	ἀγαθάγγελος
xdge1	Ἀγαθάγγελος	NP	Ἀγαθάγγελος
xdge1	Ἀγαθάγητος	NP	Ἀγαθάγητος
xdge1	ἀγαθαίνω	v	ἀγαθαίνω
xdge1	Ἀγαθαῖος	NP	Ἀγαθαῖος
xdge1	ἀγαθαρχία	subst	ἀγαθαρχία
xdge1	Ἀγαθαρχίδας	NP	Ἀγαθαρχίδας
xdge1	ἀγαθαρχικός	adj	ἀγαθαρχικός
xdge1	Ἀγᾰθαρχίς	NP	Ἀγᾰθαρχίς
xdge1	Ἀγάθαρχος	NP	Ἀγάθαρχος
xdge1	Ἀγάθεια	NP	Ἀγάθεια
xdge1	ἀγαθείκελος	adj	ἀγαθείκελος
xdge1	Ἀγαθεύς	NP	Ἀγαθεύς
xdge1	Ἀγάθη	NP	Ἀγάθη
xdge1	Ἀγᾰθηιάς	NP	Ἀγᾰθηιάς
xdge1	ἀγαθημερία	subst	ἀγαθημερία
xdge1	ἀγαθήμερος	adj	ἀγαθήμερος
xdge1	Ἀγαθήμερος	NP	Ἀγαθήμερος
xdge1	Ἀγαθήνωρ	NP	Ἀγαθήνωρ
xdge1	ἀγαθηφόρος	adj	ἀγαθηφόρος
xdge1	Ἀγαθιάδας	NP	Ἀγαθιάδας
xdge1	Ἀγαθίας	NP	Ἀγαθίας
xdge1	ἀγαθίδιον	subst	ἀγαθίδιον
xdge1	ἀγαθίζομαι	v	ἀγαθίζομαι
xdge1	ἀγαθικός	adj	ἀγαθικός
xdge1	Ἀγαθῖνος	NP	Ἀγαθῖνος
xdge1	ἀγάθιον	subst	ἀγάθιον
xdge1	Ἀγάθιος	NP	Ἀγάθιος
xdge1	Ἀγαθίππη	NP	Ἀγαθίππη
xdge1	ἀγαθίς	subst	ἀγαθίς
xdge1	Ἀγαθίων	NP	Ἀγαθίων
xdge1	ἈγαθόϜας	dmic	*ἈγαθόϜας
xdge1	Ἀγαθόβουλος	NP	Ἀγαθόβουλος
xdge1	ἀγαθογνώμων	adj	ἀγαθογνώμων
xdge1	ἀγαθογονία	subst	ἀγαθογονία
xdge1	ἀγαθοδαιμονέω	v	ἀγαθοδαιμονέω
xdge1	ἀγαθοδαιμόνημα	subst	ἀγαθοδαιμόνημα
xdge1	ἀγαθοδαιμονητικός	adj	ἀγαθοδαιμονητικός
xdge1	Ἀγαθοδαιμονιασταί	NP	Ἀγαθοδαιμονιασταί
xdge1	ἀγαθοδαιμονισταί	subst	ἀγαθοδαιμονισταί
xdge1	ἀγαθοδαίμων	subst	ἀγαθοδαίμων
xdge1	Ἀγαθοδαίμων	NP	Ἀγαθοδαίμων
xdge1	ἀγαθοδοσία	subst	ἀγαθοδοσία
xdge1	ἀγαθοδότης	adj	ἀγαθοδότης
xdge1	ἀγαθοδότις	adj	ἀγαθοδότις
xdge1	ἀγαθόδωρος	adj	ἀγαθόδωρος
xdge1	ἀγαθοειδής	adj	ἀγαθοειδής
xdge1	ἀγαθοεξία	subst	ἀγαθοεξία
xdge1	ἀγαθοεργέτις	adj	ἀγαθοεργέτις
xdge1	ἀγαθοεργέω	v	ἀγαθοεργέω
xdge1	ἀγαθοέργημα	subst	ἀγαθοέργημα
xdge1	ἀγαθοεργής	adj	ἀγαθοεργής
xdge1	ἀγαθοεργία	subst	ἀγαθοεργία
xdge1	ἀγαθοεργικός	adj	ἀγαθοεργικός
xdge1	ἀγαθοεργός	adj	ἀγαθοεργός
xdge1	ἀγαθοήθως	adv	ἀγαθοήθως
xdge1	ἀγαθοθέλεια	subst	ἀγαθοθέλεια
xdge1	ἀγαθοθελής	adj	ἀγαθοθελής
xdge1	Ἀγαθοκλεάδαι	NP	Ἀγαθοκλεάδαι
xdge1	Ἀγαθόκλεια	NP	Ἀγαθόκλεια
xdge1	Ἀγαθοκλεῖος	NP	Ἀγαθοκλεῖος
xdge1	Ἀγαθοκλῆς	NP	Ἀγαθοκλῆς
xdge1	ἀγαθολογέω	v	ἀγαθολογέω
xdge1	ἀγαθομιμήτως	adv	ἀγαθομιμήτως
xdge1	ἀγαθοποιέω	v	ἀγαθοποιέω
xdge1	ἀγαθοποίησις	subst	ἀγαθοποίησις
xdge1	ἀγαθοποιΐα	subst	ἀγαθοποιΐα
xdge1	ἀγαθοποιός	adj	ἀγαθοποιός
xdge1	Ἀγαθόπους	NP	Ἀγαθόπους
xdge1	ἀγαθοπρεπής	adj	ἀγαθοπρεπής
xdge1	ἀγαθοπτικός	adj	ἀγαθοπτικός
xdge1	ἀγᾰθόρρῠτος	adj	ἀγᾰθόρρῠτος
xdge1	ἀγαθός	adj	ἀγαθός
xdge1	Ἄγαθος	dmic	*Ἄγαθος
xdge1	Ἀγαθοσθένης	NP	Ἀγαθοσθένης
xdge1	ἀγάθοσμον	subst	ἀγάθοσμον
xdge1	Ἀγαθόστρατος	NP	Ἀγαθόστρατος
xdge1	ἀγαθοσύμβουλος	adj	ἀγαθοσύμβουλος
xdge1	ἀγαθοσύνη	xr	ἀγαθοσύνη
xdge1	ἀγαθότης	subst	ἀγαθότης
xdge1	ἀγαθότυπος	adj	ἀγαθότυπος
xdge1	ἀγαθοτυχέω	v	ἀγαθοτυχέω
xdge1	Ἀγαθοῦ_δαίμονος_νῆσος	NP	Ἀγαθοῦ δαίμονος νῆσος
xdge1	ἀγαθουργ-	xr	ἀγαθουργ-
xdge1	ἀγαθουργός	adj	ἀγαθουργός
xdge1	Ἀγαθοῦσσα	NP	Ἀγαθοῦσσα
xdge1	ἀγαθοφανής	adj	ἀγαθοφανής
xdge1	ἀγαθοφιλής	adj	ἀγαθοφιλής
xdge1	ἀγαθοφόρος	adj	ἀγαθοφόρος
xdge1	ἀγαθοφροσύνη	subst	ἀγαθοφροσύνη
xdge1	ἀγαθόφρων	adj	ἀγαθόφρων
xdge1	ἀγαθοφυής	adj	ἀγαθοφυής
xdge1	ἀγαθόω	v	ἀγαθόω
xdge1	Ἀγάθυλλος	NP	Ἀγάθυλλος
xdge1	ἀγάθυνσις	subst	ἀγάθυνσις
xdge1	ἀγαθύνω	v	ἀγαθύνω
xdge1	Ἀγαθυρναῖος	NP	Ἀγαθυρναῖος
xdge1	Ἀγαθυρνῖτις	NP	Ἀγαθυρνῖτις
xdge1	Ἀγάθυρνον	NP	Ἀγάθυρνον
xdge1	Ἀγάθυρνος	NP	Ἀγάθυρνος
xdge1	Ἀγαθύρσιοι	NP	Ἀγαθύρσιοι
xdge1	Ἀγάθυρσος	NP	Ἀγάθυρσος
xdge1	ἀγάθωμα	subst	ἀγάθωμα
xdge1	Ἀγάθων	NP	Ἀγάθων
xdge1	Ἀγᾰθωνίδᾱς	NP	Ἀγᾰθωνίδᾱς
xdge1	Ἀγαθώνιος	xr	Ἀγαθώνιος
xdge1	ἀγαθωνυμία	subst	ἀγαθωνυμία
xdge1	ἀγαθώνυμος	adj	ἀγαθώνυμος
xdge1	Ἀγαθώνυμος	NP	Ἀγαθώνυμος
xdge1	ἀγαθωσύνη	subst	ἀγαθωσύνη
xdge1	ἀγαίομαι	v	ἀγαίομαι
xdge1	ἀγαῖος1	adj	1 ἀγαῖος
xdge1	ἀγαῖος2	adj	2 ἀγαῖος
xdge1	Ἀγαῖος	NP	Ἀγαῖος
xdge1	ἀγακαλός	adj	ἀγακαλός
xdge1	ἀγακλεής	adj	ἀγακλεής
xdge1	Ἀγακλέης	NP	Ἀγακλέης
xdge1	ἀγακλειτός	adj	ἀγακλειτός
xdge1	ἀγακλήεις	adj	ἀγακλήεις
xdge1	ἀγακλῠμένη	adj	ἀγακλῠμένη
xdge1	ἀγακλυτός	adj	ἀγακλυτός
xdge1	Ἀγακλυτός	NP	Ἀγακλυτός
xdge1	ἀγακτῐμένος	adj	ἀγακτῐμένος
xdge1	ἀγαλάκτης	subst	ἀγαλάκτης
xdge1	ἀγᾰλακτία	subst	ἀγᾰλακτία
xdge1	ἁγαλάκτορα	·	ἁγαλάκτορα·
xdge1	ἀγάλακτος	adj	ἀγάλακτος
xdge1	ἁγάλακτος	adj	ἁγάλακτος
xdge1	ἁγαλακτοσύνη	subst	ἁγαλακτοσύνη
xdge1	ἀγάλαλα	·	ἀγάλαλα·
xdge1	ἀγάλαξ	adj	ἀγάλαξ
xdge1	ἁγάλαξ	adj	ἁγάλαξ
xdge1	Ἀγαλασσεῖς	NP	Ἀγαλασσεῖς
xdge1	ἀγάλαστος	·	ἀγάλαστος·
xdge1	ἀγαλβάς	·	†ἀγαλβάς·
xdge1	ἀγάλιχον	xr	ἀγάλιχον
xdge1	Ἄγαλλα	NP	Ἄγαλλα
xdge1	Ἀγαλλεύς	dmic	*Ἀγαλλεύς
xdge1	ἀγαλλητός	adj	ἀγαλλητός
xdge1	ἀγαλλιάζω	v	ἀγαλλιάζω
xdge1	ἀγαλλίαμα	subst	ἀγαλλίαμα
xdge1	ἀγαλλιάς	subst	ἀγαλλιάς
xdge1	Ἀγαλλίας	NP	Ἀγαλλίας
xdge1	ἀγαλλιάσιμος	adj	ἀγαλλιάσιμος
xdge1	ἀγαλλίασις	subst	ἀγαλλίασις
xdge1	ἀγαλλίασμα	subst	ἀγαλλίασμα
xdge1	ἀγαλλιασμός	subst	ἀγαλλιασμός
xdge1	ἀγαλλιάω	v	ἀγαλλιάω
xdge1	ἀγάλλιος	·	ἀγάλλιος·
xdge1	ἀγαλλίς	subst	ἀγαλλίς
xdge1	Ἀγαλλίς	NP	Ἀγαλλίς
xdge1	ἀγαλλίωσις	subst	ἀγαλλίωσις
xdge1	ἀγάλλοχον	xr	ἀγάλλοχον
xdge1	ἀγαλλύνομαι	v	ἀγαλλύνομαι
xdge1	ἀγάλλω	v	ἀγάλλω
xdge1	ἄγαλμα	subst	ἄγαλμα
xdge1	ἀγαλμαῖος	·	ἀγαλμαῖος·
xdge1	ἀγαλματίας	adj	ἀγαλματίας
xdge1	ἀγαλματίζω	v	ἀγαλματίζω
xdge1	ἀγαλματικός	·	†ἀγαλματικός·
xdge1	ἀγαλμάτιον	subst	ἀγαλμάτιον
xdge1	ἀγαλματίτης	·	ἀγαλματίτης·
xdge1	ἀγαλματογλύπτης	subst	ἀγαλματογλύπτης
xdge1	ἀγαλματογλύφος	subst	ἀγαλματογλύφος
xdge1	ἀγαλματοθήκη	subst	ἀγαλματοθήκη
xdge1	ἀγαλμᾰτομική	subst	ἀγαλμᾰτομική
xdge1	ἀγαλματοποιέω	v	ἀγαλματοποιέω
xdge1	ἀγαλματοποιητικός	adj	ἀγαλματοποιητικός
xdge1	ἀγαλματοποιία	subst	ἀγαλματοποιία
xdge1	ἀγαλματοποιικός	adj	ἀγαλματοποιικός
xdge1	ἀγαλματοποιός	subst	ἀγαλματοποιός
xdge1	ἀγαλματοπώλης	subst	ἀγαλματοπώλης
xdge1	ἀγαλματουργέω	v	ἀγαλματουργέω
xdge1	ἀγαλματουργία	subst	ἀγαλματουργία
xdge1	ἀγαλματουργικός	adj	ἀγαλματουργικός
xdge1	ἀγαλματουργός	subst	ἀγαλματουργός
xdge1	ἀγαλματοφορέω	v	ἀγαλματοφορέω
xdge1	ἀγαλματοφόρος	adj	ἀγαλματοφόρος
xdge1	ἀγαλματοφώρας	subst	ἀγαλματοφώρας
xdge1	ἀγαλμᾰτόω	v	ἀγαλμᾰτόω
xdge1	ἀγαλμητόν	·	ἀγαλμητόν·
xdge1	ἀγαλμοειδής	adj	ἀγαλμοειδής
xdge1	ἀγαλμός	·	ἀγαλμός·
xdge1	ἀγαλμοτῠπεύς	subst	ἀγαλμοτῠπεύς
xdge1	ἀγάλοχον	subst	ἀγάλοχον
xdge1	ἄγᾰμαι	v	ἄγᾰμαι
xdge1	Ἀγαμάνα	NP	Ἀγαμάνα
xdge1	Ἀγαμέδων	NP	Ἀγαμέδων
xdge1	Ἀγᾰμεμνόνειος	NP	Ἀγᾰμεμνόνειος
xdge1	Ἀγᾰμεμνόνεος	NP	Ἀγᾰμεμνόνεος
xdge1	ἀγαμεμνόνη	·	†ἀγαμεμνόνη·
xdge1	Ἀγᾰμεμνονίδης	NP	Ἀγᾰμεμνονίδης
xdge1	Ἀγᾰμεμνόνιος	NP	Ἀγᾰμεμνόνιος
xdge1	Ἀγᾰμέμνων	NP	Ἀγᾰμέμνων
xdge1	ἀγαμένως	adv	ἀγαμένως
xdge1	ἀγάμετος	adj	ἀγάμετος
xdge1	ἀγαμέω	v	ἀγαμέω
xdge1	Ἀγαμήδη	NP	Ἀγαμήδη
xdge1	Ἀγᾰμήδης	NP	Ἀγᾰμήδης
xdge1	Ἀγαμηδίδας	NP	Ἀγαμηδίδας
xdge1	Ἀγᾰμήστωρ	NP	Ἀγᾰμήστωρ
xdge1	ἀγάμητος	adj	ἀγάμητος
xdge1	Ἀγαμήτωρ	NP	Ἀγαμήτωρ
xdge1	ἀγᾰμία	subst	ἀγᾰμία
xdge1	ἀγάμιος	adj	ἀγάμιος
xdge1	Ἀγάμμεια	NP	Ἀγάμμεια
xdge1	Ἀγαμμεύς	NP	Ἀγαμμεύς
xdge1	ἄγᾰμος	adj	ἄγᾰμος
xdge1	Ἀγαμός	NP	Ἀγαμός
xdge1	ἄγαν	adv	ἄγαν
xdge1	ἁγάνα	·	ἁγάνα·
xdge1	Ἀγανάγαρα	NP	Ἀγανάγαρα
xdge1	Ἀγαναγόρα	NP	Ἀγαναγόρα
xdge1	ἀγᾰνακτέω	v	ἀγᾰνακτέω
xdge1	ἀγανάκτησις	subst	ἀγανάκτησις
xdge1	ἀγανακτητέον	adj	ἀγανακτητέον
xdge1	ἀγανακτητέος	adj	ἀγανακτητέος
xdge1	ἀγανακτητικός	adj	ἀγανακτητικός
xdge1	ἀγανακτητός	adj	ἀγανακτητός
xdge1	ἀγανακτικός	adj	ἀγανακτικός
xdge1	ἀγάνεται	·	ἀγάνεται·
xdge1	Ἀγάνζαβα	NP	Ἀγάνζαβα
xdge1	ἀγανηδά	·	ἀγανηδά·
xdge1	ἀγάνημαι	v	ἀγάνημαι·
xdge1	Ἀγᾰνίππη	NP	Ἀγᾰνίππη
xdge1	Ἀγάνιππος	NP	Ἀγάνιππος
xdge1	ἀγάννα	subst	ἀγάννα
xdge1	ἀγάννῐφος	adj	ἀγάννῐφος
xdge1	ἀγᾰνοβλέφᾰρος	adj	ἀγᾰνοβλέφᾰρος
xdge1	ἀγᾰνόμμᾰτος	adj	ἀγᾰνόμμᾰτος
xdge1	Ἀγᾱνορίδας	NP	Ἀγᾱνορίδας
xdge1	ἄγᾰνος	adj	ἄγᾰνος
xdge1	ἀγᾰνός	adj	ἀγᾰνός
xdge1	Ἄγανος	NP	Ἄγανος
xdge1	ἀγᾰνοφροσύνη	subst	ἀγᾰνοφροσύνη
xdge1	ἀγᾰνόφρων	adj	ἀγᾰνόφρων
xdge1	Ϝαγανόω	v	Ϝαγανόω
xdge1	Ϝαγανόω	2	Ϝαγάνω
xdge1	ἀγᾰνῶπις	adj	ἀγᾰνῶπις
xdge1	ἀγάνωρ	xr	ἀγάνωρ
xdge1	ἀγάνωτος	adj	ἀγάνωτος
xdge1	ἀγάομαι	xr	ἀγάομαι
xdge1	ἀγαπάζω	v	ἀγαπάζω
xdge1	Ἀγαπαῖος	NP	Ἀγαπαῖος
xdge1	ἀγαπάω	v	ἀγαπάω
xdge1	ἀγαπέω	xr	ἀγαπέω
xdge1	ἀγάπη	subst	ἀγάπη
xdge1	ἀγάπημα	subst	ἀγάπημα
xdge1	ἀγᾰπήνωρ	adj	ἀγᾰπήνωρ
xdge1	Ἀγᾰπήνωρ	NP	Ἀγᾰπήνωρ
xdge1	ἀγάπησις	subst	ἀγάπησις
xdge1	ἀγᾰπησμός	subst	ἀγᾰπησμός
xdge1	ἀγαπητέον	adj	ἀγαπητέον
xdge1	ἀγαπητέος	adj	ἀγαπητέος
xdge1	ἀγαπητικός	adj	ἀγαπητικός
xdge1	ἀγᾰπητός	adj	ἀγᾰπητός
xdge1	Ἀγαπητός	NP	Ἀγαπητός
xdge1	ἀγαπήτρια	subst	ἀγαπήτρια
xdge1	ἀγαπητρίς	subst	ἀγαπητρίς
xdge1	Ἀγάπιος	NP	Ἀγάπιος
xdge1	ἀγαπτερέως	adv	ἀγαπτερέως
xdge1	Ἀγαπτόλεμος	NP	Ἀγαπτόλεμος
xdge1	ἀγαπώντως	adv	ἀγαπώντως
xdge1	Αγαρ	NP	Αγαρ
xdge1	Ἄγαρα	NP	Ἄγαρα
xdge1	Ἀγαραῖοι	NP	Ἀγαραῖοι
xdge1	ἀγαρατῶς	adv	†ἀγαρατῶς·
xdge1	ἀγαργάλιστος	adj	ἀγαργάλιστος
xdge1	Ἀγάρη	NP	Ἀγάρη
xdge1	Αγαρηνός	NP	Αγαρηνός
xdge1	Ἀγαρία	NP	Ἀγαρία
xdge1	ἀγᾰρῐκόν	subst	ἀγᾰρῐκόν
xdge1	Ἀγαρίστη	NP	Ἀγαρίστη
xdge1	Ἄγαροι	NP	Ἄγαροι
xdge1	ἀγάρομαι	v	ἀγάρομαι·
xdge1	Ἄγαρον	NP	Ἄγαρον
xdge1	Ἄγαρος	NP	Ἄγαρος
xdge1	Ἀγάρρα	NP	Ἀγάρρα
xdge1	ἀγαρράπτει_τε	·	†ἀγαρράπτει τε·
xdge1	ἀγάρρητος	·	†ἀγάρρητος·
xdge1	Ἀγαρρικός	NP	Ἀγαρρικός
xdge1	ἄγαρρις	subst	ἄγαρρις
xdge1	ἀγάρροος	adj	ἀγάρροος
xdge1	ἀγάς	·	ἀγάς·
xdge1	ἀγασθενής	adj	ἀγασθενής
xdge1	Ἀγασθένης	NP	Ἀγασθένης
xdge1	Ἀγασίας	NP	Ἀγασίας
xdge1	Ἀγᾰσικλέης	NP	Ἀγᾰσικλέης
xdge1	Ἀγασιμένης	NP	Ἀγασιμένης
xdge1	ἄγασις	subst	ἄγασις
xdge1	Ἅγασις	NP	Ἅγασις
xdge1	Ἀγασισθένης	NP	Ἀγασισθένης
xdge1	ἄγασμα	subst	ἄγασμα
xdge1	ἀγάσοις	·	†ἀγάσοις·
